J7,lambda_K2,E0,r3,switched
-0.47,0.03,36.0,0.9829867866371161,0
-0.47,0.01,22.0,0.4457212541910893,0
-0.47,0.03,32.0,0.9829707363464798,0
-0.47,0.02,32.0,0.9826501141764052,0
-0.47,0.025,34.0,0.9829671681954478,0
-0.47,0.025,36.0,0.9829795637426255,0
-0.46,0.04,40.0,0.981783254673736,0
-0.47,0.025,16.0,0.9828567310701325,0
-0.47,0.025,12.0,0.9828527237745408,0
-0.47,0.03,28.0,0.9829458357645784,0
-0.47,0.025,26.0,0.9829277378132666,0
-0.47,0.02,10.0,0.9827799544467939,0
-0.47,0.03,34.0,0.9829807542509953,0
-0.47,0.04,16.0,0.9828709089726173,0
-0.47,0.03,12.0,0.9828366381049845,0
-0.47,0.01,34.0,0.5563040905287168,0
-0.47,0.03,30.0,0.9829566252063744,0
-0.47,0.04,12.0,0.9828499053171323,0
-0.47,0.015,18.0,0.9828719113489591,0
-0.47,0.015,22.0,0.9827541661192783,0
-0.47,0.035,20.0,0.9829061474576274,0
-0.47,0.035,16.0,0.9828770677804289,0
-0.47,0.04,14.0,0.9828606586573982,0
-0.47,0.02,36.0,0.9827058865069969,0
-0.47,0.03,26.0,0.9829405407001633,0
-0.47,0.03,18.0,0.9828927137103174,0
-0.47,0.015,40.0,0.9825594431440424,0
-0.47,0.04,24.0,0.9829255005498154,0
-0.47,0.025,38.0,0.9826169221810969,0
-0.47,0.035,32.0,0.9829684582067826,0
-0.47,0.015,20.0,0.98285543343373,0
-0.47,0.035,28.0,0.982951787635511,0
-0.47,0.015,32.0,0.6748528412955355,0
-0.47,0.035,18.0,0.9828858960635695,0
-0.47,0.025,22.0,0.9829087760929782,0
-0.47,0.025,20.0,0.9829057790428543,0
-0.47,0.01,12.0,0.9828222888823585,0
-0.47,0.04,10.0,0.9828201555151865,0
-0.47,0.03,22.0,0.9829125225010249,0
-0.47,0.015,10.0,0.9827924325723852,0
-0.47,0.035,30.0,0.9829613717175895,0
-0.47,0.04,22.0,0.9829107170573587,0
-0.47,0.03,20.0,0.9828965078405302,0
-0.47,0.025,14.0,0.9828474195223712,0
-0.47,0.02,26.0,0.9829233982772159,0
-0.47,0.01,38.0,0.4514072246136417,0
-0.47,0.02,24.0,0.9829183262719109,0
-0.47,0.045,12.0,0.9828431397325301,0
-0.47,0.02,20.0,0.9828695326844644,0
-0.47,0.035,38.0,0.9829977718327877,0
-0.47,0.035,22.0,0.9829194620496738,0
-0.47,0.02,38.0,0.9826938086445849,0
-0.47,0.035,34.0,0.9829783328063622,0
-0.47,0.04,20.0,0.9829019902341167,0
-0.47,0.04,36.0,0.9829832735072456,0
-0.47,0.025,30.0,0.9829570505845706,0
-0.47,0.025,28.0,0.9829465080100901,0
-0.47,0.03,10.0,0.9828402129048852,0
-0.47,0.035,12.0,0.982840249937493,0
-0.47,0.035,24.0,0.9829258635892633,0
-0.47,0.035,14.0,0.9828693701233199,0
-0.47,0.025,32.0,0.9829608720147934,0
-0.47,0.045,20.0,0.9828928633804715,0
-0.47,0.045,18.0,0.9828825636626195,0
-0.47,0.03,24.0,0.9829313640026017,0
-0.47,0.04,34.0,0.9829753091924036,0
-0.47,0.03,14.0,0.9828538300713532,0
-0.47,0.04,38.0,0.9829925883088706,0
-0.47,0.04,26.0,0.9829372199513031,0
-0.47,0.04,40.0,0.9830014095348035,0
-0.47,0.035,26.0,0.9829373492141628,0
-0.47,0.045,32.0,0.982956987536269,0
-0.47,0.04,18.0,0.9828912703969976,0
-0.47,0.025,24.0,0.9829124601832329,0
-0.47,0.035,40.0,0.9830047940210467,0
-0.47,0.035,36.0,0.9829893437459365,0
-0.48,0.005,12.0,0.9836986214832126,0
-0.47,0.04,32.0,0.9829667905030471,0
-0.47,0.045,10.0,0.9828241856246577,0
-0.47,0.04,28.0,0.9829450826054483,0
-0.47,0.035,10.0,0.9828259464812408,0
-0.48,0.005,10.0,0.9837156390566041,0
-0.48,0.005,14.0,0.9837357047193955,0
-0.47,0.03,38.0,0.9829943679276211,0
-0.47,0.04,30.0,0.9829555000943324,0
-0.47,0.03,40.0,0.9830049361530027,0
-0.47,0.045,30.0,0.9829486606489867,0
-0.47,0.045,16.0,0.9828715063629114,0
-0.47,0.045,14.0,0.982851550479836,0
-0.47,0.045,24.0,0.9829178249796611,0
-0.47,0.045,22.0,0.9829078842296984,0
-0.47,0.045,26.0,0.982927141805784,0
-0.47,0.045,40.0,0.982991789027962,0
-0.47,0.045,34.0,0.982966702508036,0
-0.47,0.045,36.0,0.982975765984695,0
-0.47,0.045,28.0,0.9829390693524082,0
-0.48,0.01,32.0,0.9836953411094685,0
-0.48,0.005,32.0,0.0021218669554091203,1
-0.48,0.01,10.0,0.98388706540718,0
-0.48,0.005,34.0,0.004671628963903513,1
-0.48,0.005,28.0,0.009578745999481211,1
-0.48,0.02,10.0,0.9838537047240944,0
-0.49,0.005,14.0,0.9846902018136106,0
-0.49,0.005,10.0,0.9846875097812908,0
-0.48,0.01,40.0,0.5575809351769025,0
-0.48,0.015,10.0,0.9838697141768645,0
-0.48,0.015,36.0,0.9839154026050332,0
-0.49,0.005,18.0,0.9847473163639134,0
-0.47,0.045,38.0,0.9829835938863366,0
-0.48,0.01,36.0,0.5508910091251085,0
-0.48,0.005,40.0,0.0008326323436804584,1
-0.49,0.005,32.0,0.08704656068253393,1
-0.5,0.01,12.0,0.9857225256272116,0
-0.5,0.01,14.0,0.9856978007185057,0
-0.5,0.01,16.0,0.9856656264609235,0
-0.5,0.01,18.0,0.9856155690259274,0
-0.5,0.01,20.0,0.9854795845642839,0
-0.5,0.01,22.0,0.5530581657128314,0
-0.5,0.01,24.0,0.45421309112199176,0
-0.48,0.045,32.0,0.984037884563818,0
-0.5,0.01,26.0,0.9857168358788453,0
-0.5,0.01,28.0,0.9857512566708023,0
-0.5,0.01,30.0,0.9857234887883368,0
-0.5,0.01,34.0,0.4542871276974044,0
-0.48,0.005,22.0,0.003005628940479057,1
-0.5,0.01,38.0,0.9856577458668643,0
-0.48,0.035,36.0,0.984065247764898,0
-0.48,0.005,18.0,0.13914626353661833,1
-0.5,0.015,12.0,0.985665749659387,0
-0.5,0.015,14.0,0.985671556774027,0
-0.5,0.015,16.0,0.9857159211840694,0
-0.5,0.015,18.0,0.9857540908054294,0
-0.5,0.015,20.0,0.9857608781385948,0
-0.5,0.015,22.0,0.9857480293890768,0
-0.5,0.015,24.0,0.9856491787775842,0
-0.5,0.015,26.0,0.9855964215045783,0
-0.5,0.015,28.0,0.9855945988856375,0
-0.5,0.015,30.0,0.9856091375948673,0
-0.48,0.005,36.0,0.05950799411889677,1
-0.5,0.015,34.0,0.9856724101717842,0
-0.48,0.005,38.0,0.006598656768813729,1
-0.5,0.015,38.0,0.9855737249299157,0
-0.48,0.025,40.0,0.9837603808031742,0
-0.48,0.015,40.0,0.9838651984518072,0
-0.5,0.02,12.0,0.9857113147548853,0
-0.5,0.02,14.0,0.9857522460125994,0
-0.5,0.02,16.0,0.9857546745924393,0
-0.5,0.02,18.0,0.9857419462010056,0
-0.5,0.02,20.0,0.985745417906245,0
-0.5,0.02,22.0,0.9857708001233253,0
-0.5,0.02,24.0,0.9857958223074914,0
-0.5,0.02,26.0,0.9858030629380962,0
-0.5,0.02,28.0,0.9857985534632645,0
-0.5,0.02,30.0,0.9857985318931163,0
-0.49,0.005,28.0,0.22988798837431015,0
-0.5,0.02,34.0,0.9857020001062617,0
-0.49,0.005,34.0,0.06559020554631359,1
-0.5,0.02,38.0,0.9856245983156122,0
-0.48,0.03,10.0,0.9839187742831234,0
-0.48,0.005,24.0,0.0010970897839541124,1
-0.5,0.025,12.0,0.9857508590885351,0
-0.5,0.025,14.0,0.9857434778477837,0
-0.5,0.025,16.0,0.9857432692113341,0
-0.5,0.025,18.0,0.9857685627167866,0
-0.5,0.025,20.0,0.9857916024332648,0
-0.5,0.025,22.0,0.9857950049199484,0
-0.5,0.025,24.0,0.9857932588484373,0
-0.5,0.025,26.0,0.9858033949413828,0
-0.5,0.025,28.0,0.9858225543244448,0
-0.5,0.025,30.0,0.9858357728684116,0
-0.49,0.01,22.0,0.9850058127098512,0
-0.5,0.025,34.0,0.9858407342611665,0
-0.48,0.005,16.0,0.9838037346270417,0
-0.5,0.025,38.0,0.9858636820215555,0
-0.49,0.005,12.0,0.9846612756343565,0
-0.49,0.005,20.0,0.0284506877583633,1
-0.5,0.03,12.0,0.9857384964231354,0
-0.5,0.03,14.0,0.9857464054975191,0
-0.5,0.03,16.0,0.9857745115277603,0
-0.5,0.03,18.0,0.9857864836553004,0
-0.5,0.03,20.0,0.9857865483415098,0
-0.5,0.03,22.0,0.9857972640981612,0
-0.5,0.03,24.0,0.985816172040507,0
-0.5,0.03,26.0,0.9858270685400816,0
-0.5,0.03,28.0,0.9858302469689099,0
-0.5,0.03,30.0,0.9858371741701216,0
-0.48,0.03,36.0,0.9840608567753912,0
-0.5,0.03,34.0,0.9858617802440165,0
-0.48,0.005,30.0,0.0013996620236999516,1
-0.5,0.03,38.0,0.9858723928186341,0
-0.49,0.005,24.0,0.00297523936774042,1
-0.49,0.005,26.0,0.0025523237462522796,1
-0.5,0.035,12.0,0.9857407749413227,0
-0.5,0.035,14.0,0.985767888503524,0
-0.5,0.035,16.0,0.9857772719134823,0
-0.5,0.035,18.0,0.9857814665130155,0
-0.5,0.035,20.0,0.9857984458154044,0
-0.5,0.035,22.0,0.9858132028564104,0
-0.5,0.035,24.0,0.9858186836418057,0
-0.5,0.035,26.0,0.985826655145865,0
-0.5,0.035,28.0,0.9858401210331097,0
-0.5,0.035,30.0,0.9858505969047929,0
-0.49,0.01,10.0,0.9848474495920952,0
-0.5,0.035,34.0,0.9858641789632959,0
-0.48,0.015,32.0,0.9836087728338258,0
-0.5,0.035,38.0,0.9858834862077012,0
-0.48,0.02,36.0,0.9838653373730674,0
-0.49,0.01,36.0,0.984914562263727,0
-0.5,0.04,12.0,0.985754706223541,0
-0.5,0.04,14.0,0.9857672997612413,0
-0.5,0.04,16.0,0.9857735371845939,0
-0.5,0.04,18.0,0.9857912281084786,0
-0.5,0.04,20.0,0.9858030953969152,0
-0.5,0.04,22.0,0.9858097029565605,0
-0.5,0.04,24.0,0.9858220029111434,0
-0.5,0.04,26.0,0.9858341635537039,0
-0.5,0.04,28.0,0.9858415359825177,0
-0.5,0.04,30.0,0.9858499000624915,0
-0.48,0.02,40.0,0.9836548914873132,0
-0.48,0.005,20.0,0.0025426028231749095,1
-0.48,0.025,36.0,0.9840499538055091,0
-0.5,0.04,38.0,0.98588445682054,0
-0.5,0.04,34.0,0.9858693042001568,0
-0.49,0.015,28.0,0.9846901740642815,0
-0.5,0.045,12.0,0.9857555732995911,0
-0.5,0.045,14.0,0.9857619174079375,0
-0.5,0.045,16.0,0.9857785750665657,0
-0.5,0.045,18.0,0.9857905186088088,0
-0.5,0.045,20.0,0.985798735637888,0
-0.5,0.045,22.0,0.9858120045170368,0
-0.5,0.045,24.0,0.9858223982171951,0
-0.5,0.045,26.0,0.9858303846799013,0
-0.5,0.045,28.0,0.9858409521183102,0
-0.49,0.015,24.0,0.9847541689419724,0
-0.5,0.045,30.0,0.9858506905206245,0
-0.5,0.045,34.0,0.9858669834099669,0
-0.49,0.015,14.0,0.9848160701241617,0
-0.5,0.045,38.0,0.9858834456705896,0
-0.48,0.005,26.0,0.001741345382801424,1
-0.49,0.015,40.0,0.984853482643243,0
-0.49,0.015,22.0,0.9848496125117057,0
-0.49,0.02,24.0,0.9849433715727153,0
-0.49,0.01,24.0,0.6775517586318741,0
-0.49,0.005,16.0,0.9847544099215206,0
-0.48,0.025,32.0,0.9840332589136085,0
-0.48,0.03,32.0,0.9840442582808033,0
-0.49,0.005,38.0,0.002533941262569879,1
-0.49,0.015,12.0,0.9848050393757186,0
-0.48,0.045,36.0,0.9840566342057294,0
-0.49,0.015,18.0,0.9848989305994998,0
-0.48,0.02,32.0,0.9838767427529942,0
-0.48,0.035,40.0,0.9840808547016126,0
-0.49,0.015,26.0,0.9846890193667048,0
-0.49,0.015,10.0,0.9848324406763058,0
-0.49,0.015,30.0,0.9848943383438218,0
-0.49,0.01,38.0,0.12650368246734897,1
-0.48,0.035,32.0,0.9840448379413135,0
-0.48,0.04,32.0,0.9840452466596347,0
-0.49,0.01,30.0,0.9848093002490769,0
-0.49,0.01,40.0,0.6775756980118586,0
-0.49,0.005,22.0,0.002130205428098664,1
-0.49,0.01,26.0,0.3652356070034927,0
-0.48,0.03,40.0,0.9840779624923724,0
-0.48,0.025,10.0,0.9839013480453163,0
-0.48,0.04,36.0,0.9840617485365749,0
-0.49,0.005,30.0,0.002565830139909419,1
-0.48,0.04,40.0,0.9840798398840636,0
-0.49,0.025,38.0,0.9850152029195742,0
-0.49,0.015,36.0,0.9846273573430734,0
-0.48,0.035,10.0,0.9839061970399244,0
-0.49,0.02,30.0,0.9849489922202734,0
-0.49,0.02,22.0,0.9849192990665662,0
-0.49,0.02,38.0,0.9847744688293562,0
-0.49,0.03,12.0,0.9848762599311272,0
-0.49,0.015,16.0,0.98486237920816,0
-0.49,0.015,38.0,0.9851441865107778,0
-0.49,0.03,18.0,0.9849283349757472,0
-0.49,0.035,26.0,0.9849710770481396,0
-0.48,0.045,40.0,0.9840725942272086,0
-0.49,0.025,14.0,0.9848832298513205,0
-0.48,0.04,10.0,0.9839007059959547,0
-0.49,0.025,10.0,0.9848599148027469,0
-0.49,0.01,28.0,0.9848666095311819,0
-0.49,0.01,16.0,0.9848074980043164,0
-0.49,0.01,18.0,0.9847520265221369,0
-0.49,0.025,24.0,0.9849395371868443,0
-0.49,0.025,20.0,0.9849362241271665,0
-0.48,0.045,10.0,0.983905668440185,0
-0.49,0.03,36.0,0.9850156048227909,0
-0.49,0.025,16.0,0.9848864164920156,0
-0.49,0.005,40.0,0.0035671037768835743,1
-0.49,0.005,36.0,0.0013863140569514946,1
-0.49,0.025,28.0,0.9849713393693609,0
-0.49,0.025,32.0,0.98498705258541,0
-0.49,0.01,14.0,0.9848364426528797,0
-0.49,0.015,34.0,0.9847680908034943,0
-0.49,0.025,36.0,0.9850011914745632,0
-0.49,0.015,20.0,0.9849046940089226,0
-0.49,0.01,12.0,0.9848598761568748,0
-0.49,0.035,22.0,0.9849558930708849,0
-0.49,0.02,20.0,0.9848923345475601,0
-0.49,0.025,18.0,0.9849138483191096,0
-0.49,0.035,12.0,0.9848792164446327,0
-0.49,0.01,20.0,0.9846784825487778,0
-0.49,0.035,36.0,0.9850215409057463,0
-0.49,0.03,14.0,0.9848876443408435,0
-0.49,0.01,32.0,0.45326611721850446,0
-0.49,0.03,10.0,0.984880993167038,0
-0.49,0.035,28.0,0.9849852705819476,0
-0.49,0.02,34.0,0.9847372432995597,0
-0.49,0.02,40.0,0.9847355066601013,0
-0.49,0.01,34.0,0.3651516716696606,0
-0.49,0.03,40.0,0.9850312148563763,0
-0.49,0.02,12.0,0.9848543107175777,0
-0.49,0.025,26.0,0.9849517965616984,0
-0.49,0.035,24.0,0.9849617217612099,0
-0.49,0.02,18.0,0.9848854034405709,0
-0.49,0.03,28.0,0.9849762651783334,0
-0.49,0.02,26.0,0.9849498188476701,0
-0.49,0.015,32.0,0.9848500781181374,0
-0.49,0.02,10.0,0.9848126555398375,0
-0.49,0.035,38.0,0.9850304675257769,0
-0.49,0.02,36.0,0.9847602857048569,0
-0.49,0.02,16.0,0.9848959112486936,0
-0.49,0.035,10.0,0.9848703297965391,0
-0.49,0.02,28.0,0.9849465015269624,0
-0.49,0.03,34.0,0.9850097877827811,0
-0.49,0.04,20.0,0.9849431481632945,0
-0.49,0.02,14.0,0.9848942264578437,0
-0.49,0.02,32.0,0.9849640166451784,0
-0.49,0.035,30.0,0.9849956639424526,0
-0.49,0.03,32.0,0.9849986189745358,0
-0.49,0.03,38.0,0.9850215342996341,0
-0.49,0.04,22.0,0.9849505453544024,0
-0.49,0.03,16.0,0.9849169963946075,0
-0.49,0.04,40.0,0.9850383528868459,0
-0.49,0.04,14.0,0.984904589215257,0
-0.49,0.025,30.0,0.9849838407874335,0
-0.49,0.03,24.0,0.9849618869210178,0
-0.49,0.025,34.0,0.9849905430194531,0
-0.49,0.035,14.0,0.9849078489007485,0
-0.49,0.035,16.0,0.984916839770743,0
-0.49,0.045,16.0,0.9849160896901121,0
-0.49,0.025,40.0,0.9846744578254556,0
-0.49,0.035,34.0,0.9850106360135709,0
-0.49,0.03,30.0,0.9849847142161694,0
-0.49,0.03,22.0,0.9849424782018986,0
-0.49,0.04,26.0,0.9849763624309827,0
-0.49,0.04,18.0,0.9849313724180717,0
-0.49,0.035,18.0,0.9849226558039975,0
-0.49,0.045,20.0,0.9849371026761505,0
-0.49,0.03,20.0,0.9849296180087017,0
-0.49,0.04,32.0,0.9850044138838944,0
-0.49,0.04,16.0,0.9849122523093635,0
-0.49,0.035,20.0,0.9849412531926184,0
-0.49,0.025,12.0,0.9848901089245439,0
-0.49,0.03,26.0,0.9849723741584102,0
-0.49,0.04,34.0,0.9850132537194806,0
-0.49,0.045,40.0,0.9850336134916932,0
-0.49,0.045,24.0,0.984961828703867,0
-0.49,0.025,22.0,0.9849394499508237,0
-0.49,0.04,12.0,0.9848922736117096,0
-0.49,0.04,10.0,0.9848651291637108,0
-0.49,0.045,22.0,0.9849513339806956,0
-0.49,0.04,28.0,0.9849839972323012,0
-0.49,0.035,32.0,0.9850020918990466,0
-0.49,0.04,30.0,0.9849932332733472,0
-0.49,0.045,12.0,0.9848907501582472,0
-0.49,0.045,26.0,0.9849703766648333,0
-0.49,0.045,10.0,0.9848707266382695,0
-0.49,0.045,18.0,0.9849280684257609,0
-0.49,0.045,38.0,0.9850257710321255,0
-0.49,0.045,14.0,0.9848978512459813,0
-0.49,0.04,24.0,0.9849640247092305,0
-0.49,0.045,34.0,0.9850088039612126,0
-0.49,0.045,32.0,0.9849996286870717,0
-0.49,0.045,28.0,0.9849816793917952,0
-0.49,0.04,36.0,0.9850206907292035,0
-0.49,0.035,40.0,0.9850370967267393,0
-0.49,0.045,36.0,0.985017969071663,0
-0.5,0.005,18.0,0.9858079574904043,0
-0.49,0.04,38.0,0.9850294305814609,0
-0.49,0.045,30.0,0.9849916096216575,0
-0.5,0.005,12.0,0.9855289490321227,0
-0.5,0.005,14.0,0.9855475872758999,0
-0.5,0.005,22.0,0.5597934252678956,0
-0.5,0.005,10.0,0.9855654789258144,0
-0.5,0.005,34.0,0.054100801065493496,1
-0.5,0.005,16.0,0.9856061142877977,0
-0.5,0.005,26.0,0.4543209828911412,0
-0.5,0.01,40.0,0.9857078264321983,0
-0.5,0.005,32.0,0.5558850635629178,0
-0.5,0.005,28.0,0.29206483595688026,0
-0.5,0.005,24.0,0.23042748410157818,0
-0.5,0.015,36.0,0.9856059517208352,0
-0.5,0.015,10.0,0.9856972725381699,0
-0.5,0.005,36.0,0.11061094064621256,1
-0.5,0.01,32.0,0.36597354503437485,0
-0.5,0.01,10.0,0.9857093704711984,0
-0.5,0.02,36.0,0.9855806983683064,0
-0.5,0.02,40.0,0.9855217390499517,0
-0.5,0.005,20.0,0.08136574357899115,1
-0.5,0.025,10.0,0.9857194345739425,0
-0.5,0.01,36.0,0.6815840536032958,0
-0.5,0.02,32.0,0.9858117038201669,0
-0.5,0.005,30.0,0.0035949362787663884,1
-0.5,0.035,36.0,0.9858745808138346,0
-0.5,0.005,38.0,0.00302316674528829,1
-0.5,0.005,40.0,0.001397790882895213,1
-0.5,0.04,32.0,0.9858605712533026,0
-0.5,0.025,40.0,0.9858717407839614,0
-0.5,0.015,32.0,0.985747971672328,0
-0.5,0.02,10.0,0.9856738481755726,0
-0.5,0.035,32.0,0.9858565971942048,0
-0.5,0.03,40.0,0.9858811764534883,0
-0.5,0.03,32.0,0.9858503729999445,0
-0.5,0.045,32.0,0.9858583773507529,0
-0.5,0.025,32.0,0.9858387812259224,0
-0.5,0.03,10.0,0.9857435589447009,0
-0.5,0.03,36.0,0.9858674494722325,0
-0.5,0.04,40.0,0.9858931029765072,0
-0.5,0.035,40.0,0.9858897939964231,0
-0.5,0.045,40.0,0.9858908877607041,0
-0.5,0.025,36.0,0.9858499270920872,0
-0.5,0.035,10.0,0.9857349771872234,0
-0.5,0.04,10.0,0.9857301102593293,0
-0.5,0.045,36.0,0.9858758633477098,0
-0.5,0.015,40.0,0.9859512089610374,0
-0.5,0.045,10.0,0.9857360402364244,0
-0.5,0.04,36.0,0.9858763103364947,0
