lattice,dtype,strength,half_width,e0,sigma_k,seed,label,final_r3,final_zz_frac,final_zz_on_band_density,final_zz_off_band_density,final_zz_on_band_pct,final_pinning_enrichment,quench_r3,quench_zz_frac,quench_zz_on_band_density,quench_zz_off_band_density,quench_zz_on_band_pct,quench_pinning_enrichment,written,pinned_written
36,kred,0.5,2.0,12.0,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E12p00_sig0p100_seed000,0.0026875067752594635,0.0,0.0,0.0,0.0,0.0,0.0026875067752440344,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,13.0,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E13p00_sig0p000_seed000,8.671442294663153e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,8.67144229511159e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,0,0
36,kred,0.5,2.0,12.5,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E12p50_sig0p100_seed000,0.0026875067752668708,0.0,0.0,0.0,0.0,0.0,0.0026875067752440383,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,12.0,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E12p00_sig0p100_seed001,0.00022501077053861237,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0.00022501077054567717,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,9.0,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E9p00_sig0p100_seed000,0.0026875067752308154,0.0,0.0,0.0,0.0,0.0,0.002687506775244038,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,13.0,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E13p00_sig0p100_seed000,0.002687506775275279,0.0,0.0,0.0,0.0,0.0,0.0026875067752440444,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,19.0,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E19p00_sig0p000_seed000,8.671442290833618e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,8.671442295112802e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,0,0
36,kred,0.5,2.0,0.0,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E0p00_sig0p100_seed000,0.0026875067752162554,0.0,0.0,0.0,0.0,0.0,0.0026875067752440292,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,8.0,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E8p00_sig0p100_seed000,0.0026875067752258025,0.0,0.0,0.0,0.0,0.0,0.0026875067752440327,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,17.0,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E17p00_sig0p100_seed001,0.00022501077050455208,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0.00022501077054562198,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,20.0,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E20p00_sig0p000_seed000,8.671442289559274e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,8.671442295113681e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,0,0
36,kred,0.5,2.0,20.0,0.1,3,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E20p00_sig0p100_seed003,0.0010332862816133637,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0.0010332862813011874,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0,0
36,kred,0.5,2.0,14.0,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E14p00_sig0p100_seed002,0.0008352172751636299,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0.0008352172751024184,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0,0
36,kred,0.5,2.0,22.0,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E22p00_sig0p100_seed002,0.0008352172748414363,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0.000835217275102209,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0,0
36,kred,0.5,2.0,13.0,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E13p00_sig0p100_seed004,0.007921042761597647,0.005787037037037037,0.011904761904761904,0.004310344827586207,40.0,2.761904761904762,0.007921042761595033,0.005787037037037037,0.011904761904761904,0.004310344827586207,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,17.0,0.1,3,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E17p00_sig0p100_seed003,0.0013271451975372895,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0.001327145197441959,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0,0
36,kred,0.5,2.0,20.0,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E20p00_sig0p100_seed000,0.002687506775545283,0.0,0.0,0.0,0.0,0.0,0.0026875067752440604,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,25.0,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E25p00_sig0p100_seed002,0.0008352172745895828,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0.0008352172751020557,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0,0
36,kred,0.5,2.0,10.0,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E10p00_sig0p000_seed000,8.671442295241433e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,8.671442295111648e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,0,0
36,kred,0.5,2.0,15.0,0.1,5,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E15p00_sig0p100_seed005,0.0010465559347273019,0.0,0.0,0.0,0.0,0.0,0.0010465559348326965,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,16.0,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E16p00_sig0p100_seed000,0.002687506775350524,0.0,0.0,0.0,0.0,0.0,0.0026875067752440557,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,12.0,0.1,6,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E12p00_sig0p100_seed006,0.0030122288960389367,0.023919753086419752,0.031746031746031744,0.022030651340996167,25.806451612903224,1.4409937888198758,0.003012228896411945,0.023919753086419752,0.031746031746031744,0.022030651340996167,25.806451612903224,1.4409937888198758,0,0
36,kred,0.5,2.0,22.0,0.1,3,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E22p00_sig0p100_seed003,0.0010332862820361156,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0.0010332862813053404,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0,0
36,kred,0.5,2.0,0.0,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E0p00_sig0p100_seed004,0.007245610911716358,0.005401234567901234,0.011904761904761904,0.0038314176245210726,42.857142857142854,3.107142857142857,0.0072456109117174155,0.005401234567901234,0.011904761904761904,0.0038314176245210726,42.857142857142854,3.107142857142857,0,0
36,kred,0.5,2.0,18.0,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E18p00_sig0p100_seed002,0.0008352172750535024,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0.000835217275102346,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0,0
36,kred,0.5,2.0,17.0,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E17p00_sig0p100_seed002,0.0008352172750890086,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0.0008352172751023634,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0,0
36,kred,0.5,2.0,6.0,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E6p00_sig0p100_seed000,0.002687506775220054,0.0,0.0,0.0,0.0,0.0,0.002687506775244031,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,8.0,0.1,3,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E8p00_sig0p100_seed003,0.001036151286502962,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0.001036151286758927,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0,0
36,kred,0.5,2.0,9.0,0.1,5,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E9p00_sig0p100_seed005,0.0010465559348192216,0.0,0.0,0.0,0.0,0.0,0.0010465559348326985,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,18.0,0.1,3,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E18p00_sig0p100_seed003,0.0010332862813420512,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0.0010332862813014208,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0,0
36,kred,0.5,2.0,13.0,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E13p00_sig0p100_seed001,0.00022501077053431063,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0.00022501077054567798,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,0.0,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E0p00_sig0p100_seed001,0.00022501077054776035,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0.00022501077054568286,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,11.0,0.1,5,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E11p00_sig0p100_seed005,0.001046555934802676,0.0,0.0,0.0,0.0,0.0,0.0010465559348326946,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,11.5,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E11p50_sig0p100_seed002,0.0008352172751982058,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0.0008352172751024392,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0,0
36,kred,0.5,2.0,14.0,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E14p00_sig0p000_seed000,8.671442294334015e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,8.671442295111795e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,0,0
36,kred,0.5,2.0,6.0,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E6p00_sig0p000_seed000,8.67144229549026e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,8.671442295110937e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,0,0
36,kred,0.5,2.0,10.0,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E10p00_sig0p100_seed000,0.0026875067752378293,0.0,0.0,0.0,0.0,0.0,0.0026875067752440353,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,16.0,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E16p00_sig0p100_seed002,0.0008352172751185103,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0.0008352172751023908,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0,0
36,kred,0.5,2.0,16.0,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E16p00_sig0p100_seed004,0.007921042761305295,0.005787037037037037,0.011904761904761904,0.004310344827586207,40.0,2.761904761904762,0.00792104276159503,0.005787037037037037,0.011904761904761904,0.004310344827586207,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,12.5,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E12p50_sig0p000_seed000,8.671442294796105e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,8.671442295111444e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,0,0
36,kred,0.5,2.0,10.5,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E10p50_sig0p000_seed000,8.671442295170394e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,8.671442295111392e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,0,0
36,kred,0.5,2.0,10.0,0.1,3,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E10p00_sig0p100_seed003,0.0010361512865360355,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0.0010361512867591422,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0,0
36,kred,0.5,2.0,25.0,0.1,7,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E25p00_sig0p100_seed007,0.010918121153981343,0.0,0.0,0.0,0.0,0.0,0.010918121076795127,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,11.0,0.1,7,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E11p00_sig0p100_seed007,0.008550628585980592,0.0,0.0,0.0,0.0,0.0,0.008550628585827206,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,6.0,0.1,6,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E6p00_sig0p100_seed006,0.0027651369500679814,0.023919753086419752,0.031746031746031744,0.022030651340996167,25.806451612903224,1.4409937888198758,0.0027651369500802264,0.023919753086419752,0.031746031746031744,0.022030651340996167,25.806451612903224,1.4409937888198758,0,0
36,kred,0.5,2.0,11.0,0.1,6,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E11p00_sig0p100_seed006,0.00301222889613678,0.023919753086419752,0.031746031746031744,0.022030651340996167,25.806451612903224,1.4409937888198758,0.003012228896431469,0.023919753086419752,0.031746031746031744,0.022030651340996167,25.806451612903224,1.4409937888198758,0,0
36,kred,0.5,2.0,8.0,0.1,7,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E8p00_sig0p100_seed007,0.00855062858583848,0.0,0.0,0.0,0.0,0.0,0.008550628585826532,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,9.0,0.1,7,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E9p00_sig0p100_seed007,0.008550628585872917,0.0,0.0,0.0,0.0,0.0,0.008550628585826697,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,17.0,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E17p00_sig0p000_seed000,8.671442292703566e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,8.671442295111936e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,0,0
36,kred,0.5,2.0,19.0,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E19p00_sig0p100_seed001,0.0002250107704788644,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0.00022501077054558303,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,11.0,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E11p00_sig0p000_seed000,8.67144229510449e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,8.671442295111247e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,0,0
36,kred,0.5,2.0,16.0,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E16p00_sig0p000_seed000,8.67144229337726e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,8.67144229511197e-05,0.004243827160493827,0.0,0.005268199233716475,0.0,0.0,0,0
36,kred,0.5,2.0,14.0,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E14p00_sig0p100_seed000,0.002687506775295379,0.0,0.0,0.0,0.0,0.0,0.0026875067752440375,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,12.5,0.1,7,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E12p50_sig0p100_seed007,0.008550628586103991,0.0,0.0,0.0,0.0,0.0,0.008550628585827637,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,6.0,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E6p00_sig0p100_seed002,0.0008352172752249114,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0.0008352172751024585,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0,0
36,kred,0.5,2.0,10.5,0.1,6,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E10p50_sig0p100_seed006,0.003012228896253912,0.023919753086419752,0.031746031746031744,0.022030651340996167,25.806451612903224,1.4409937888198758,0.003012228896456957,0.023919753086419752,0.031746031746031744,0.022030651340996167,25.806451612903224,1.4409937888198758,0,0
36,kred,0.5,2.0,15.0,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E15p00_sig0p100_seed001,0.00022501077052248196,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0.00022501077054565315,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,14.0,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E14p00_sig0p100_seed001,0.00022501077052900815,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0.00022501077054566326,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,15.0,0.1,6,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E15p00_sig0p100_seed006,0.003012228895084279,0.023919753086419752,0.031746031746031744,0.022030651340996167,25.806451612903224,1.4409937888198758,0.003012228896220189,0.023919753086419752,0.031746031746031744,0.022030651340996167,25.806451612903224,1.4409937888198758,0,0
36,kred,0.5,2.0,9.0,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E9p00_sig0p100_seed004,0.007564205053954353,0.005401234567901234,0.011904761904761904,0.0038314176245210726,42.857142857142854,3.107142857142857,0.0075642050539339745,0.005401234567901234,0.011904761904761904,0.0038314176245210726,42.857142857142854,3.107142857142857,0,0
36,kred,0.5,2.0,11.0,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E11p00_sig0p100_seed004,0.007921042761717565,0.005787037037037037,0.011904761904761904,0.004310344827586207,40.0,2.761904761904762,0.007921042761595037,0.005787037037037037,0.011904761904761904,0.004310344827586207,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,25.0,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E25p00_sig0p100_seed004,0.007851232804287669,0.005787037037037037,0.011904761904761904,0.004310344827586207,40.0,2.761904761904762,0.00785123279266735,0.005787037037037037,0.011904761904761904,0.004310344827586207,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,20.0,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E20p00_sig0p100_seed004,0.007921042760159995,0.005787037037037037,0.011904761904761904,0.004310344827586207,40.0,2.761904761904762,0.007921042761595038,0.005787037037037037,0.011904761904761904,0.004310344827586207,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,20.0,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E20p00_sig0p100_seed001,0.00022501077046229597,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0.00022501077054555335,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,22.0,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E22p00_sig0p100_seed004,0.0079210427603296,0.005787037037037037,0.011904761904761904,0.004310344827586207,40.0,2.761904761904762,0.007921042761595038,0.005787037037037037,0.011904761904761904,0.004310344827586207,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,22.0,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E22p00_sig0p100_seed001,0.00022501077041939418,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0.00022501077054543146,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,8.0,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E8p00_sig0p100_seed001,0.00022501077054784291,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0.00022501077054570053,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,6.0,0.1,5,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E6p00_sig0p100_seed005,0.0010465559348298967,0.0,0.0,0.0,0.0,0.0,0.001046555934832693,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,6.0,0.1,3,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E6p00_sig0p100_seed003,0.0010361512864865013,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0.0010361512867588356,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0,0
36,kred,0.5,2.0,19.0,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E19p00_sig0p100_seed004,0.007921042760804901,0.005787037037037037,0.011904761904761904,0.004310344827586207,40.0,2.761904761904762,0.007921042761595038,0.005787037037037037,0.011904761904761904,0.004310344827586207,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,11.0,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E11p00_sig0p100_seed001,0.0002250107705419791,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0.00022501077054568345,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,13.5,0.1,5,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E13p50_sig0p100_seed005,0.0010465559347639026,0.0,0.0,0.0,0.0,0.0,0.0010465559348327008,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,19.0,0.1,7,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E19p00_sig0p100_seed007,0.00855062858713321,0.0,0.0,0.0,0.0,0.0,0.008550628585833102,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,12.5,0.1,3,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E12p50_sig0p100_seed003,0.001036151286613643,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0.001036151286759609,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0,0
36,kred,0.5,2.0,16.0,0.1,3,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E16p00_sig0p100_seed003,0.001327145197478638,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0.0013271451974414524,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0,0
36,kred,0.5,2.0,19.0,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E19p00_sig0p100_seed000,0.002687506775483601,0.0,0.0,0.0,0.0,0.0,0.00268750677524406,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,19.0,0.1,3,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E19p00_sig0p100_seed003,0.0010332862813914653,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0.0010332862812999148,0.020061728395061727,0.0496031746031746,0.01293103448275862,48.07692307692308,3.835978835978836,0,0
36,kred,0.5,2.0,11.5,0.1,6,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E11p50_sig0p100_seed006,0.0030122288961001963,0.023919753086419752,0.031746031746031744,0.022030651340996167,25.806451612903224,1.4409937888198758,0.003012228896425468,0.023919753086419752,0.031746031746031744,0.022030651340996167,25.806451612903224,1.4409937888198758,0,0
36,kred,0.5,2.0,16.0,0.1,7,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E16p00_sig0p100_seed007,0.008550628586561259,0.0,0.0,0.0,0.0,0.0,0.008550628585829874,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,25.0,0.1,6,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E25p00_sig0p100_seed006,0.0045920394222228895,0.022762345679012346,0.025793650793650792,0.022030651340996167,22.033898305084747,1.170807453416149,0.004592039425885437,0.022762345679012346,0.025793650793650792,0.022030651340996167,22.033898305084747,1.170807453416149,0,0
36,kred,0.5,2.0,6.0,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E6p00_sig0p100_seed001,0.0002250107705494175,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0.00022501077054569712,0.0019290123456790122,0.003968253968253968,0.0014367816091954023,40.0,2.761904761904762,0,0
36,kred,0.5,2.0,13.5,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E13p50_sig0p100_seed000,0.0026875067752850697,0.0,0.0,0.0,0.0,0.0,0.002687506775244042,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,10.0,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E10p00_sig0p100_seed002,0.0008352172752106025,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0.0008352172751024414,0.018132716049382717,0.037698412698412696,0.013409961685823755,40.42553191489362,2.811224489795918,0,0
36,kred,0.5,2.0,22.0,0.1,5,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E22p00_sig0p100_seed005,0.0010465559343305804,0.0,0.0,0.0,0.0,0.0,0.001046555934832698,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,8.0,0.1,9,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E8p00_sig0p100_seed009,0.0008564064192433632,0.00038580246913580245,0.001984126984126984,0.0,100.0,1984126.984126984,0.000856406419680188,0.00038580246913580245,0.001984126984126984,0.0,100.0,1984126.984126984,0,0
36,kred,0.5,2.0,16.0,0.1,6,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E16p00_sig0p100_seed006,0.0030122288947312943,0.023919753086419752,0.031746031746031744,0.022030651340996167,25.806451612903224,1.4409937888198758,0.0030122288961394322,0.023919753086419752,0.031746031746031744,0.022030651340996167,25.806451612903224,1.4409937888198758,0,0
