lattice,dtype,strength,half_width,e0,sigma_k,seed,label,final_r3,final_zz_frac,final_zz_on_band_density,final_zz_off_band_density,final_zz_on_band_pct,final_pinning_enrichment,quench_r3,quench_zz_frac,quench_zz_on_band_density,quench_zz_off_band_density,quench_zz_on_band_pct,quench_pinning_enrichment,written,pinned_written
36,kred,0.5,2.0,12,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E12p00_sig0p100_seed002,0.03967130717815979,0.0,0.0,0.0,0.0,0.0,0.03968557186343435,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,12,0.1,6,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E12p00_sig0p100_seed006,0.13769684157608678,0.012345679012345678,0.041666666666666664,0.005268199233716475,65.625,7.909090909090908,0.13769607540882128,0.012345679012345678,0.041666666666666664,0.005268199233716475,65.625,7.909090909090908,0,0
36,kred,0.5,2.0,12.5,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E12p50_sig0p000_seed000,0.07766055155283284,0.0,0.0,0.0,0.0,0.0,0.0776616136907372,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,6,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E6p00_sig0p100_seed000,0.5836338020032688,0.013117283950617283,0.04563492063492063,0.005268199233716475,67.6470588235294,8.662337662337661,0.5836185549295132,0.013117283950617283,0.04563492063492063,0.005268199233716475,67.6470588235294,8.662337662337661,0,0
36,kred,0.5,2.0,9,0.1,6,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E9p00_sig0p100_seed006,0.11319493441495544,0.047839506172839504,0.10317460317460317,0.034482758620689655,41.935483870967744,2.992063492063492,0.11322492957827548,0.047839506172839504,0.10317460317460317,0.034482758620689655,41.935483870967744,2.992063492063492,0,0
36,kred,0.5,2.0,50,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E50p00_sig0p100_seed001,1.0,0.0,0.0,0.0,0.0,0.0,0.00010805003142547417,0.03973765432098766,0.0496031746031746,0.03735632183908046,24.271844660194176,1.3278388278388276,0,0
36,kred,0.5,2.0,13,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E13p00_sig0p100_seed001,0.13656443510809307,0.013888888888888888,0.047619047619047616,0.005747126436781609,66.66666666666667,8.285714285714285,0.13657281705344265,0.013888888888888888,0.047619047619047616,0.005747126436781609,66.66666666666667,8.285714285714285,0,0
36,kred,0.5,2.0,0,0.1,5,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E0p00_sig0p100_seed005,0.5836219252619114,0.02662037037037037,0.08333333333333333,0.01293103448275862,60.869565217391305,6.444444444444444,0.5836219252619073,0.02662037037037037,0.08333333333333333,0.01293103448275862,60.869565217391305,6.444444444444444,0,0
36,kred,0.5,2.0,40,0.1,5,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E40p00_sig0p100_seed005,0.0020366358029866353,0.8634259259259259,0.5575396825396826,0.9372605363984674,12.555853440571939,0.5948609387546536,0.0020366628983142275,0.8634259259259259,0.5575396825396826,0.9372605363984674,12.555853440571939,0.5948609387546536,1,0
36,kred,0.5,2.0,11.5,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E11p50_sig0p100_seed001,0.11266949190627558,0.013503086419753086,0.04563492063492063,0.005747126436781609,65.71428571428571,7.94047619047619,0.11267848243311927,0.013503086419753086,0.04563492063492063,0.005747126436781609,65.71428571428571,7.94047619047619,0,0
36,kred,0.5,2.0,14,0.1,5,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E14p00_sig0p100_seed005,0.03726506334524869,0.0,0.0,0.0,0.0,0.0,0.037266599261902074,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,0,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E0p00_sig0p000_seed000,0.5896096815477421,0.021219135802469136,0.07936507936507936,0.007183908045977011,72.72727272727273,11.047619047619047,0.5896096815477458,0.021219135802469136,0.07936507936507936,0.007183908045977011,72.72727272727273,11.047619047619047,0,0
36,kred,0.5,2.0,11,0.1,6,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E11p00_sig0p100_seed006,0.10242644630805267,0.0,0.0,0.0,0.0,0.0,0.10242393223170003,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,0,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E0p00_sig0p100_seed002,0.5812241580512115,0.015817901234567902,0.05357142857142857,0.006704980842911878,65.85365853658537,7.989795918367347,0.5812241580513421,0.015817901234567902,0.05357142857142857,0.006704980842911878,65.85365853658537,7.989795918367347,0,0
36,kred,0.5,2.0,16,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E16p00_sig0p000_seed000,0.01267042890923145,0.0,0.0,0.0,0.0,0.0,0.012670616291707834,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,10.5,0.1,5,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E10p50_sig0p100_seed005,0.07801553969050262,0.01427469135802469,0.0496031746031746,0.005747126436781609,67.56756756756756,8.630952380952381,0.07802939821062328,0.01427469135802469,0.0496031746031746,0.005747126436781609,67.56756756756756,8.630952380952381,0,0
36,kred,0.5,2.0,13.5,0.1,3,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E13p50_sig0p100_seed003,0.27805577633092327,0.11535493827160494,0.16468253968253968,0.10344827586206896,27.759197324414714,1.591931216931217,0.27805291242134816,0.11535493827160494,0.16468253968253968,0.10344827586206896,27.759197324414714,1.591931216931217,1,0
