lattice,dtype,strength,half_width,e0,sigma_k,seed,label,final_r3,final_zz_frac,final_zz_on_band_density,final_zz_off_band_density,final_zz_on_band_pct,final_pinning_enrichment,quench_r3,quench_zz_frac,quench_zz_on_band_density,quench_zz_off_band_density,quench_zz_on_band_pct,quench_pinning_enrichment,written,pinned_written
36,kred,0.5,1.8,11.5,0.4,3,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E11p50_sig0p400_seed003,0.0008260958423480137,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0.0008260958427132664,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0,0
36,kred,0.5,1.8,6,0.4,3,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E6p00_sig0p400_seed003,0.0008260958423364135,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0.0008260958427123725,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0,0
36,kred,0.5,1.8,12,0.4,3,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E12p00_sig0p400_seed003,0.0008260958423501894,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0.0008260958427133877,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0,0
36,kred,0.5,1.8,19,0.4,2,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E19p00_sig0p400_seed002,0.012896733608521801,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0.012896733599954337,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0,0
36,kred,0.5,1.8,9,0.4,2,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E9p00_sig0p400_seed002,0.011957844619548184,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0.011957844619493714,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0,0
36,kred,0.5,1.8,18,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E18p00_sig0p400_seed001,0.002863266407608644,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.002863266408742778,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,15,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E15p00_sig0p400_seed001,0.0028632664084115153,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.0028632664089065863,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,35,0.4,2,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E35p00_sig0p400_seed002,1.0,0.0,0.0,0.0,0.0,0.0,0.34243602189293754,0.07214506172839506,0.03968253968253968,0.07998084291187739,10.695187165775401,0.49615055603079555,1,0
36,kred,0.5,1.8,20,0.4,3,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E20p00_sig0p400_seed003,0.0008260958424728937,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0.000826095842719487,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0,0
36,kred,0.5,1.8,17,0.4,3,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E17p00_sig0p400_seed003,0.0008260958423880834,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0.000826095842716139,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0,0
36,kred,0.5,1.8,22,0.4,3,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E22p00_sig0p400_seed003,0.0008260958425158534,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0.0008260958427222023,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0,0
36,kred,0.5,1.8,16,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E16p00_sig0p400_seed001,0.002863266408195754,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.002863266408873705,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,14,0.4,2,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E14p00_sig0p400_seed002,0.011957844619579154,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0.011957844619494444,0.03279320987654321,0.14682539682539683,0.005268199233716475,87.05882352941177,27.87012987012987,0,0
36,kred,0.5,1.8,19,0.4,3,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E19p00_sig0p400_seed003,0.0008260958424506868,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0.0008260958427185501,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0,0
36,kred,0.5,1.8,30,0.4,1,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E30p00_sig0p400_seed001,0.002863266392482321,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0.00286326640546162,0.005015432098765432,0.007936507936507936,0.004310344827586207,30.76923076923077,1.8412698412698412,0,0
36,kred,0.5,1.8,9,0.4,3,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E9p00_sig0p400_seed003,0.0008260958423405611,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0.0008260958427127231,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0,0
36,kred,0.5,1.8,10.5,0.4,3,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E10p50_sig0p400_seed003,0.0008260958423443709,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0.0008260958427129691,0.040123456790123455,0.047619047619047616,0.038314176245210725,23.076923076923077,1.2428571428571429,0,0
36,kred,0.5,1.8,13,0.4,4,L36_kred_s0p500_hw1p80_global-zero-k_allJKGG_E13p00_sig0p400_seed004,0.00015378819836316305,0.023148148148148147,0.047619047619047616,0.017241379310344827,40.0,2.761904761904762,0.00015378819835708342,0.023148148148148147,0.047619047619047616,0.017241379310344827,40.0,2.761904761904762,0,0
